"","Depth (cm)","Median Age (yr BP {1950})","Age Standard Deviation","Age Inter-quartile Range"
"6451",6451,566.876428571429,5.85434149600203,8
"6452",6452,566.947857142857,5.85426867426873,8
"6453",6453,567.047829937998,5.85471435727637,8
"6454",6454,567.22497785651,5.85608524937559,8
"6455",6455,567.402125775022,5.85755498271751,8
"6456",6456,567.579273693534,5.85912348292055,8
"6457",6457,567.739420770436,5.86079067068696,8
"6458",6458,567.847765390032,5.86255646182275,8
"6459",6459,567.956110009628,5.86465538150411,8
"6460",6460,568.064454629224,5.86698907611331,8
"6461",6461,568.169251631244,5.86941564913806,8
"6462",6462,568.216707784386,5.87193498543255,8
"6463",6463,568.264163937527,5.87454696565044,8
"6464",6464,568.311620090669,5.87725146627274,8
"6465",6465,568.484457274373,5.87829528648851,8
"6466",6466,568.65985325462,5.87968692743508,8
"6467",6467,568.88035450517,5.88146483509349,8
"6468",6468,569.175775480059,5.88375699406596,8
"6469",6469,569.393987341772,5.88651090593426,8
"6470",6470,569.473101265823,5.88963588234478,8
"6471",6471,569.552215189873,5.89209300996588,8
"6472",6472,569.631329113924,5.89106661585283,8
"6473",6473,569.752981260647,5.89049718170684,8
"6474",6474,570.093696763203,5.89040423315528,8
"6475",6475,570.434412265758,5.89081648890783,8
"6476",6476,570.549578059072,5.89168100105526,8
"6477",6477,570.655063291139,5.89297142078329,8
"6478",6478,570.760548523207,5.89530704141572,8
"6479",6479,571.296398891967,5.89834829390956,8
"6480",6480,571.435462842242,5.90214700347428,8
"6481",6481,571.565840938722,5.90253243307977,8
"6482",6482,571.696219035202,5.90220274605989,8
"6483",6483,571.826597131682,5.90216177375411,8
"6484",6484,571.956975228162,5.90279396302886,8
"6485",6485,572.164821648217,5.90404477723681,8
"6486",6486,572.410824108241,5.90545035963457,8
"6487",6487,572.656826568266,5.90705849096757,8
"6488",6488,572.90282902829,5.90886900586137,8
"6489",6489,573.148831488315,5.91073579086196,8
"6490",6490,573.394833948339,5.91270560689281,8
"6491",6491,573.547169811321,5.9148726209469,8
"6492",6492,573.629204265792,5.9172366163703,8
"6493",6493,573.711238720262,5.91900338929332,8
"6494",6494,573.793273174733,5.92099975782273,8
"6495",6495,574.251231527094,5.92418171802572,8
"6496",6496,574.558630043025,5.92853864440764,8
"6497",6497,574.766029549883,5.93176951713279,8
"6498",6498,574.87414315152,5.93320530705355,8
"6499",6499,575.094884619942,5.93509284081697,8
"6500",6500,575.334757450564,5.93755277203202,8
"6501",6501,575.653136531365,5.94048991692512,8
"6502",6502,576.016620498615,5.94382968985507,8
"6503",6503,576.293628808864,5.94750073567608,8
"6504",6504,576.570637119113,5.95284664873045,8
"6505",6505,576.847645429363,5.96052576651096,8
"6506",6506,577.083025830258,5.9662708789036,8
"6507",6507,577.267527675277,5.96882988073975,8
"6508",6508,577.452029520295,5.97189119235592,8
"6509",6509,577.636531365314,5.9753597060273,8
"6510",6510,577.821033210332,5.97927858391089,8
"6511",6511,578.0036900369,5.98351486116568,8
"6512",6512,578.126691266913,5.98282445680457,8
"6513",6513,578.249692496925,5.98232480010228,8
"6514",6514,578.372693726937,5.98201593885626,8
"6515",6515,578.495694956949,5.98189790262032,8
"6516",6516,578.618696186962,5.9820460867013,8
"6517",6517,578.741697416974,5.98238136222667,8
"6518",6518,578.864698646986,5.98290084888704,8
"6519",6519,578.987699876999,5.98360449870367,8
"6520",6520,579.099667774086,5.98379402683535,8
"6521",6521,579.210409745293,5.98407944528907,8
"6522",6522,579.3211517165,5.98453775183712,8
"6523",6523,579.431893687708,5.98516890676346,8
"6524",6524,579.542635658915,5.98599065647942,8
"6525",6525,579.653377630122,5.98700945774106,8
"6526",6526,579.764119601329,5.98819496601383,8
"6527",6527,579.874861572536,5.98954708230902,8
"6528",6528,579.985603543743,5.99106569382194,8
"6529",6529,580.240997229917,5.99369074675433,8
"6530",6530,580.518005540166,5.99785383235603,8
"6531",6531,580.795013850416,6.00427098457613,8
"6532",6532,581.047970479705,6.00991041464034,8
"6533",6533,581.232472324723,6.01034728986079,8
"6534",6534,581.416974169742,6.01135563715124,8
"6535",6535,581.60147601476,6.01288657306198,8
"6536",6536,581.785977859779,6.01494582206262,8
"6537",6537,581.970479704797,6.0175717852437,8
"6538",6538,582.066455696203,6.01737189086929,8
"6539",6539,582.145569620253,6.01662933157064,8
"6540",6540,582.224683544304,6.01594999625024,8
"6541",6541,582.303797468354,6.0153339063285,8
"6542",6542,582.382911392405,6.01478108123996,8
"6543",6543,582.462025316456,6.01429153843027,8
"6544",6544,582.541139240506,6.01381533711376,8
"6545",6545,582.620253164557,6.01335557604098,8
"6546",6546,582.699367088608,6.01295814330182,8
"6547",6547,582.778481012658,6.01262305125596,8
"6548",6548,582.857594936709,6.01235031032687,8
"6549",6549,582.936708860759,6.01213992900022,8
"6550",6550,583.044247787611,6.01264409165953,8
"6551",6551,583.265486725664,6.01626067195093,8
"6552",6552,583.486725663717,6.02067408219119,8
"6553",6553,583.70796460177,6.02547373343322,8
"6554",6554,583.929203539823,6.0310095731759,8
"6555",6555,584.100443131462,6.03238187870068,8
"6556",6556,584.248153618907,6.03181803408985,8
"6557",6557,584.395864106352,6.03156274942329,8
"6558",6558,584.543574593796,6.03156118027441,8
"6559",6559,584.691285081241,6.03173165479109,8
"6560",6560,584.838995568685,6.03220237182816,8
"6561",6561,584.98670605613,6.0329732611072,8
"6562",6562,585.100775193798,6.03396182054041,8
"6563",6563,585.211517165005,6.03510578322132,8
"6564",6564,585.322259136213,6.03640678056256,8
"6565",6565,585.43300110742,6.0378647110539,8
"6566",6566,585.543743078627,6.03955525423807,8
"6567",6567,585.654485049834,6.04150522943767,8
"6568",6568,585.765227021041,6.04359262479452,8
"6569",6569,585.875968992248,6.04581729797043,8
"6570",6570,585.986710963455,6.04817909748265,8
"6571",6571,586.149914821124,6.0497711482663,8
"6572",6572,586.320272572402,6.05164327830761,8
"6573",6573,586.49063032368,6.05393578417931,8
"6574",6574,586.660988074957,6.05656252995648,8
"6575",6575,586.831345826235,6.05958699433206,8
"6576",6576,587.002012072435,6.06295740506494,7.99924547283695
"6577",6577,587.203219315895,6.06134098552824,7.92379275653923
"6578",6578,587.404426559356,6.06037311678459,7.84834004024151
"6579",6579,587.605633802817,6.06016438147595,7.77288732394368
"6580",6580,587.806841046278,6.06069069374483,7.85513078470808
"6581",6581,588.008048289738,6.06170185289309,8
"6582",6582,588.209255533199,6.05984517999932,8
"6583",6583,588.41046277666,6.05863077420167,8
"6584",6584,588.611670020121,6.05835122007098,8
"6585",6585,588.812877263581,6.05892868110846,8
"6586",6586,589.008158508158,6.06004634514351,8
"6587",6587,589.124708624709,6.06050782111171,8
"6588",6588,589.241258741259,6.06110955852825,8
"6589",6589,589.357808857809,6.06185151562343,8
"6590",6590,589.474358974359,6.06273364091703,8
"6591",6591,589.590909090909,6.06349048004668,8
"6592",6592,589.707459207459,6.06430498447584,8
"6593",6593,589.824009324009,6.0652510247293,8
"6594",6594,589.940559440559,6.06632853926828,8
"6595",6595,590.108407079646,6.06742171168461,8
"6596",6596,590.329646017699,6.06900620002739,8
"6597",6597,590.550884955752,6.07141667064277,8
"6598",6598,590.772123893805,6.07476611049074,8
"6599",6599,590.993362831858,6.07888227790649,8
"6600",6600,591.178966789668,6.07787800614061,8
"6601",6601,591.363468634686,6.07726022093467,8
"6602",6602,591.547970479705,6.07716410068918,8
"6603",6603,591.732472324723,6.07750476831841,8
"6604",6604,591.916974169742,6.07840533429814,8
"6605",6605,592.012959472196,6.07908503397761,8
"6606",6606,592.036522148916,6.07925666426225,8
"6607",6607,592.060084825636,6.07943429498843,8
"6608",6608,592.083647502356,6.07961792563021,8
"6609",6609,592.107210179076,6.07980755564393,8
"6610",6610,592.130772855796,6.08000318446824,8
"6611",6611,592.154335532516,6.08020481152413,8
"6612",6612,592.177898209237,6.08041243621487,8
"6613",6613,592.201460885957,6.0806260579261,8
"6614",6614,592.225023562677,6.08084567602579,8
"6615",6615,592.248586239397,6.08107128986426,8
"6616",6616,592.272148916117,6.08130289877419,8
"6617",6617,592.295711592837,6.08154050207063,8
"6618",6618,592.319274269557,6.08178409905102,8
"6619",6619,592.342836946277,6.08203368899517,8
"6620",6620,592.366399622997,6.08228927116533,8
"6621",6621,592.389962299717,6.08255084480612,8
"6622",6622,592.413524976437,6.08281840914461,8
"6623",6623,592.437087653157,6.0830919633903,8
"6624",6624,592.460650329877,6.08337150673513,8
"6625",6625,592.484213006598,6.08365703835352,8
"6626",6626,592.507775683318,6.0839377107466,8
"6627",6627,592.531338360038,6.08420208917827,8
"6628",6628,592.554901036758,6.08447206464542,8
"6629",6629,592.578463713478,6.08474763640306,8
"6630",6630,592.602026390198,6.08502880369085,8
"6631",6631,592.625589066918,6.0853155657332,8
"6632",6632,592.649151743638,6.08560792173921,8
"6633",6633,592.672714420358,6.0859058709027,8
"6634",6634,592.696277097078,6.08620941240223,8
"6635",6635,592.719839773798,6.08651854540113,8
"6636",6636,592.743402450518,6.08683326904746,8
"6637",6637,592.766965127238,6.08715358247405,8
"6638",6638,592.790527803959,6.08747948479855,8
"6639",6639,592.814090480679,6.08781097512336,8
"6640",6640,592.837653157399,6.08814805253571,8
"6641",6641,592.861215834119,6.08849071610764,8
"6642",6642,592.884778510839,6.08883896489604,8
"6643",6643,592.908341187559,6.08919279794262,8
"6644",6644,592.931903864279,6.08955221427397,8
"6645",6645,592.955466540999,6.08991721290155,8
"6646",6646,592.979029217719,6.09028779282168,8
"6647",6647,593.009023789992,6.09052192308864,8
"6648",6648,593.091058244463,6.08966915190613,8
"6649",6649,593.173092698933,6.08892409966084,8
"6650",6650,593.255127153404,6.08828680589898,8
"6651",6651,593.337161607875,6.08775730446249,8
"6652",6652,593.419196062346,6.08733562348001,8
"6653",6653,593.501230516817,6.08702006717599,8
"6654",6654,593.583264971288,6.08669681468263,8
"6655",6655,593.665299425759,6.08647606032847,8
"6656",6656,593.74733388023,6.08635781526644,8
"6657",6657,593.829368334701,6.08634208547116,8
"6658",6658,593.911402789171,6.08642887173748,8
"6659",6659,593.993437243642,6.08661816968019,8
"6660",6660,594.185110663984,6.08062873928203,8
"6661",6661,594.386317907445,6.074758703599,8
"6662",6662,594.587525150905,6.06974404397103,8
"6663",6663,594.788732394366,6.06561401103041,8
"6664",6664,594.989939637827,6.06214796322287,8
"6665",6665,595.140324963072,6.06161153655415,8
"6666",6666,595.288035450517,6.06157032821607,8
"6667",6667,595.435745937962,6.06189773894133,8
"6668",6668,595.583456425406,6.06251875963719,8
"6669",6669,595.731166912851,6.06343926202651,8
"6670",6670,595.878877400295,6.06471365901576,8
"6671",6671,596.028481012658,6.06561102918634,8
"6672",6672,596.186708860759,6.06356606422679,8
"6673",6673,596.344936708861,6.06193064704816,8
"6674",6674,596.503164556962,6.06071624353553,8
"6675",6675,596.661392405063,6.06044080382775,8
"6676",6676,596.819620253165,6.06054274514356,8
"6677",6677,596.977848101266,6.06102204844125,8
"6678",6678,597.146507666099,6.06119242908759,8
"6679",6679,597.316865417376,6.06179347102776,8
"6680",6680,597.487223168654,6.06294914820891,8
"6681",6681,597.657580919932,6.06449691701773,8
"6682",6682,597.827938671209,6.06657831039122,8
"6683",6683,597.998296422487,6.06920564270128,8
"6684",6684,598.137119113573,6.06660303269838,8
"6685",6685,598.275623268698,6.06422483793551,8
"6686",6686,598.414127423823,6.06212840583695,8
"6687",6687,598.552631578947,6.06040790090672,8
"6688",6688,598.691135734072,6.05911752272092,8
"6689",6689,598.829639889197,6.0581018954764,8
"6690",6690,598.968144044321,6.0573611573742,8
"6691",6691,599.154929577465,6.05568466270554,8
"6692",6692,599.356136820925,6.05435791346414,8
"6693",6693,599.557344064386,6.05398223451197,8
"6694",6694,599.758551307847,6.05481567071197,8
"6695",6695,599.959758551308,6.05639031196757,8
"6696",6696,600.084388185654,6.0552517182888,8
"6697",6697,600.189873417722,6.05345639421504,8
"6698",6698,600.295358649789,6.0518086382173,8
"6699",6699,600.400843881857,6.05030857086273,8
"6700",6700,600.506329113924,6.04895565389779,8
"6701",6701,600.611814345992,6.04773795081933,8
"6702",6702,600.717299578059,6.0466634594444,8
"6703",6703,600.822784810127,6.04573225613088,8
"6704",6704,600.928270042194,6.0449444070979,8
"6705",6705,601.118081180812,6.04442462510069,8
"6706",6706,601.487084870849,6.04619759914081,8
"6707",6707,601.856088560885,6.05107344616021,8
"6708",6708,602.084487534626,6.05447527528323,8
"6709",6709,602.222991689751,6.05585932119525,8
"6710",6710,602.361495844875,6.05754272469971,8
"6711",6711,602.5,6.05952523630202,8
"6712",6712,602.638504155125,6.06133564351879,8
"6713",6713,602.777008310249,6.06343464879032,8
"6714",6714,602.915512465374,6.06582195251888,8
"6715",6715,603.054016620498,6.06665000903418,8
"6716",6716,603.192520775623,6.06487465183719,8
"6717",6717,603.331024930748,6.06338443562597,8
"6718",6718,603.469529085873,6.06217957068218,8
"6719",6719,603.608033240997,6.06148252765723,8
"6720",6720,603.746537396122,6.06112619369943,8
"6721",6721,603.885041551247,6.06104697607662,8
"6722",6722,604.037610619469,6.06097233322814,8
"6723",6723,604.258849557522,6.06019305173644,8
"6724",6724,604.480088495575,6.06028755519556,8
"6725",6725,604.701327433628,6.06112675397654,8
"6726",6726,604.922566371681,6.06278557015654,8
"6727",6727,605.160098522167,6.06633687182296,8
"6728",6728,605.406403940887,6.0716030513922,8
"6729",6729,605.652709359606,6.07768964839349,8
"6730",6730,605.899014778325,6.08468790541417,8
"6731",6731,606.186708860759,6.09528461691958,8
"6732",6732,606.503164556962,6.10924856328992,8
"6733",6733,606.819620253165,6.12447450136572,8
"6734",6734,607.095132743363,6.1327827434034,8
"6735",6735,607.316371681416,6.13074950471231,8
"6736",6736,607.537610619469,6.12968454671222,8
"6737",6737,607.758849557522,6.12999635913541,8
"6738",6738,607.980088495575,6.13113893680649,8
"6739",6739,608.167896678967,6.13106093503141,8
"6740",6740,608.352398523985,6.13128842391532,8
"6741",6741,608.536900369004,6.13219567631971,8
"6742",6742,608.721402214022,6.13433153515031,8
"6743",6743,608.90590405904,6.1369416410667,8
"6744",6744,609.098591549296,6.13972370691066,8
"6745",6745,609.299798792757,6.14283215031984,8
"6746",6746,609.501006036217,6.14663812660921,8
"6747",6747,609.702213279678,6.15130062232565,8
"6748",6748,609.903420523139,6.15663000773085,8
"6749",6749,610.09594095941,6.16062787139781,8
"6750",6750,610.280442804428,6.16334072835801,8
"6751",6751,610.464944649446,6.1665775503525,8
"6752",6752,610.649446494465,6.17039577551387,8
"6753",6753,610.833948339483,6.17474637387127,8
"6754",6754,611.011074197121,6.17896563255376,8
"6755",6755,611.121816168328,6.17767532728922,8
"6756",6756,611.232558139535,6.17655836264458,8
"6757",6757,611.343300110742,6.17561483267459,8
"6758",6758,611.454042081949,6.17484481688288,8
"6759",6759,611.564784053156,6.17436140701722,8
"6760",6760,611.675526024363,6.17412875125696,8
"6761",6761,611.78626799557,6.17406588936498,8
"6762",6762,611.897009966777,6.17417282652752,8
"6763",6763,612.005742411813,6.17434235292917,8
"6764",6764,612.087776866284,6.17321180789984,8
"6765",6765,612.169811320755,6.17216582442648,8
"6766",6766,612.251845775226,6.17120444550715,8
"6767",6767,612.333880229696,6.17032771068776,8
"6768",6768,612.415914684167,6.16953565605389,8
"6769",6769,612.497949138638,6.1688283142234,8
"6770",6770,612.579983593109,6.16773889975376,8
"6771",6771,612.66201804758,6.16671626111635,8
"6772",6772,612.744052502051,6.16577233069116,8
"6773",6773,612.826086956522,6.16490714463207,8
"6774",6774,612.908121410993,6.16412073609636,8
"6775",6775,612.990155865464,6.16341313523843,8
"6776",6776,613.139240506329,6.16110928187924,8
"6777",6777,613.29746835443,6.1589835264813,8
"6778",6778,613.455696202532,6.1572856278767,8
"6779",6779,613.613924050633,6.15631749967104,8
"6780",6780,613.772151898734,6.15588342236403,8
"6781",6781,613.930379746835,6.15586431476753,8
"6782",6782,614.072916666667,6.15558535936231,8
"6783",6783,614.203125,6.15506403326969,8
"6784",6784,614.333333333333,6.15479475497173,8
"6785",6785,614.463541666667,6.15477755755052,8
"6786",6786,614.59375,6.15504442669537,8
"6787",6787,614.723958333333,6.1555675138672,8
"6788",6788,614.854166666667,6.1563329725878,8
"6789",6789,614.984375,6.15734071246486,8
"6790",6790,615.177062374245,6.15611227022814,8
"6791",6791,615.378269617706,6.15528778142595,8
"6792",6792,615.579476861167,6.15519091480148,8
"6793",6793,615.780684104628,6.15579374910641,8
"6794",6794,615.981891348089,6.15716583849623,8
"6795",6795,616.111931119311,6.15496859888979,8
"6796",6796,616.234932349323,6.15258656146128,8
"6797",6797,616.357933579336,6.15042430977905,8
"6798",6798,616.480934809348,6.14848207572085,8
"6799",6799,616.60393603936,6.14670197399206,8
"6800",6800,616.726937269373,6.14512311716044,8
"6801",6801,616.849938499385,6.14375560937515,8
"6802",6802,616.972939729397,6.14259959179214,8
"6803",6803,617.192118226601,6.14295654295992,8
"6804",6804,617.43842364532,6.14461736902666,8
"6805",6805,617.684729064039,6.14705566977557,8
"6806",6806,617.931034482759,6.15041053575977,8
"6807",6807,618.10635155096,6.15159058778044,8
"6808",6808,618.254062038405,6.15196280975478,8
"6809",6809,618.401772525849,6.15266690177071,8
"6810",6810,618.549483013294,6.15366336951762,8
"6811",6811,618.697193500739,6.15490275776567,8
"6812",6812,618.844903988183,6.15645781482407,8
"6813",6813,618.992614475628,6.15832830156153,8
"6814",6814,619.233990147783,6.15805262760874,8.05849753694588
"6815",6815,619.480295566502,6.15874815940374,8.08121881382237
"6816",6816,619.726600985222,6.16096731152006,8.04272648499659
"6817",6817,619.972906403941,6.16431035622545,8.00423415617104
"6818",6818,620.164206642066,6.16275183589915,8.16420664206635
"6819",6819,620.348708487085,6.16106602770236,8.27892864371688
"6820",6820,620.533210332103,6.15976901572339,8.19991203076597
"6821",6821,620.717712177122,6.15814869240677,8.12089541781495
"6822",6822,620.90221402214,6.15709381919223,8.04187880486404
"6823",6823,621.074367088608,6.15527965450139,8.01859177215192
"6824",6824,621.232594936709,6.15247457797066,8.05814873417717
"6825",6825,621.39082278481,6.15015074658127,8.07030963599505
"6826",6826,621.549050632911,6.14839603220542,8.05204739287944
"6827",6827,621.707278481013,6.14731385538373,8.03378514976396
"6828",6828,621.865506329114,6.14670797529251,8.01552290664824
"6829",6829,622.006922011998,6.14657073130244,8.0069220119982
"6830",6830,622.053068758652,6.14660500860532,8.05306875865256
"6831",6831,622.099215505307,6.14666228987001,8.0992155053068
"6832",6832,622.145362251961,6.14674257445339,8.14536225196116
"6833",6833,622.191508998616,6.14684586145412,8.19150899861552
"6834",6834,622.23765574527,6.14697214971268,8.23765574526988
"6835",6835,622.283802491924,6.14712143781143,8.28380249192423
"6836",6836,622.329949238579,6.1472937240747,8.32994923857859
"6837",6837,622.376095985233,6.1474890065689,8.37609598523295
"6838",6838,622.422242731887,6.14770728310259,8.42224273188731
"6839",6839,622.468389478542,6.14794855122663,8.46838947854167
"6840",6840,622.514536225196,6.14821518090357,8.50650338259277
"6841",6841,622.56068297185,6.14850916042143,8.52714904161769
"6842",6842,622.606829718505,6.14882491253759,8.54779470064261
"6843",6843,622.652976465159,6.14916243389805,8.56844035966753
"6844",6844,622.699123211814,6.14952172091835,8.58908601869246
"6845",6845,622.745269958468,6.14990276978374,8.60973167771738
"6846",6846,622.791416705122,6.15030557644937,8.6303773367423
"6847",6847,622.837563451777,6.15073013664055,8.65102299576722
"6848",6848,622.883710198431,6.15117644585293,8.67166865479203
"6849",6849,622.929856945085,6.15164449935275,8.69231431381695
"6850",6850,622.97600369174,6.15213429217711,8.71295997284187
"6851",6851,623.075949367089,6.1519706485269,8.67936035908599
"6852",6852,623.23417721519,6.15139128022037,8.58699503315086
"6853",6853,623.392405063291,6.15123100057976,8.50111838638429
"6854",6854,623.550632911392,6.15156802143481,8.60237580024898
"6855",6855,623.708860759494,6.15247307936001,8.70886075949363
"6856",6856,623.867088607595,6.15377103865232,8.86708860759484
"6857",6857,624.032193158954,6.15465398740707,8.98197867452734
"6858",6858,624.233400402414,6.1518432454879,8.86934539032245
"6859",6859,624.434607645875,6.14969123428436,8.75671210611767
"6860",6860,624.635814889336,6.14860049590039,8.6440788219129
"6861",6861,624.837022132797,6.14832725162004,8.83702213279673
"6862",6862,625.030063291139,6.14731278306666,8.97908451820115
"6863",6863,625.188291139241,6.14108154397719,8.86900303504933
"6864",6864,625.346518987342,6.1353964744702,8.75892155189752
"6865",6865,625.504746835443,6.13026483728284,8.6488400687457
"6866",6866,625.662974683544,6.12586372576861,8.66297468354435
"6867",6867,625.821202531646,6.12200463975355,8.82120253164555
"6868",6868,625.979430379747,6.11868860481192,8.97943037974676
"6869",6869,626.060207612457,6.117513547547,8.98167972504928
"6870",6870,626.129411764706,6.11666987527042,8.96062193774958
"6871",6871,626.198615916955,6.11588758641564,8.93956415044988
"6872",6872,626.267820069204,6.11516670454028,8.91850636315019
"6873",6873,626.337024221453,6.11450725136342,8.89744857585049
"6874",6874,626.406228373702,6.11390924676237,8.87639078855079
"6875",6875,626.475432525952,6.11337270876967,8.8553330012511
"6876",6876,626.544636678201,6.11280656487257,8.8342752139514
"6877",6877,626.61384083045,6.11224994992163,8.8132174266517
"6878",6878,626.683044982699,6.1117526179634,8.79215963935201
"6879",6879,626.752249134948,6.11131458347104,8.77110185205231
"6880",6880,626.821453287197,6.11093585919595,8.75004406475273
"6881",6881,626.890657439446,6.11061645616592,8.72898627745292
"6882",6882,626.959861591695,6.11035638368355,8.70792849015334
"6883",6883,627.066455696203,6.10932847800737,8.64948075059567
"6884",6884,627.224683544304,6.1074999497574,8.53939926744386
"6885",6885,627.382911392405,6.10612871614159,8.42931778429204
"6886",6886,627.541139240506,6.1051655080841,8.54113924050648
"6887",6887,627.699367088608,6.10451232672442,8.62707308864503
"6888",6888,627.857594936709,6.10430648899342,8.54270048426611
"6889",6889,628.013850415512,6.10435280539449,8.4603002491848
"6890",6890,628.152354570637,6.10298641446218,8.39565133778251
"6891",6891,628.290858725762,6.10188030032242,8.33100242638011
"6892",6892,628.429362880886,6.10103460453931,8.26635351497771
"6893",6893,628.567867036011,6.10048402798107,8.20170460357531
"6894",6894,628.706371191136,6.10022338348492,8.13705569217291
"6895",6895,628.84487534626,6.1002144162118,8.07240678077062
"6896",6896,628.983379501385,6.10045712727157,8.00775786936833
"6897",6897,629.177062374245,6.09808561239965,8.17706237424545
"6898",6898,629.378269617706,6.09589357082617,8.37826961770611
"6899",6899,629.579476861167,6.09427884913637,8.57947686116688
"6900",6900,629.780684104628,6.09322257654339,8.75596873078018
"6901",6901,629.981891348089,6.09274116114918,8.69307407376482
"6902",6902,630.402654867257,6.0837919546313,8.41062314104227
"6903",6903,630.845132743363,6.07813202000001,8.10645785138138
"6904",6904,631.11073253833,6.07538365415185,8.11073253833047
"6905",6905,631.281090289608,6.07306653942446,8.2810902896083
"6906",6906,631.451448040886,6.07119724596458,8.45144804088591
"6907",6907,631.621805792164,6.06951656344613,8.47763023286757
"6908",6908,631.792163543441,6.06816711584569,8.38139297335681
"6909",6909,631.962521294719,6.06725037372374,8.28515571384628
"6910",6910,632.117824773414,6.06547142454418,8.16469780244699
"6911",6911,632.268882175227,6.0635173072952,8.03740842513037
"6912",6912,632.362094122519,6.0617234377605,8.00311277040544
"6913",6913,632.451311727761,6.06008995824663,8.11403810281445
"6914",6914,632.540529333003,6.05861699848312,8.25809694788529
"6915",6915,632.629746938245,6.05752186902967,8.40215579295614
"6916",6916,632.718964543487,6.05663040507196,8.45371251178608
"6917",6917,632.808182148729,6.05589272439196,8.43663535003657
"6918",6918,632.897399753972,6.05530888319304,8.41955818828717
"6919",6919,632.986617359214,6.05487892597708,8.40248102653788
"6920",6920,633.057046979866,6.05368202067099,8.32005827546789
"6921",6921,633.124161073825,6.05239377901497,8.22610394981177
"6922",6922,633.191275167785,6.05117003552439,8.13214962415577
"6923",6923,633.258389261745,6.05001082933764,8.03819529849966
"6924",6924,633.325503355705,6.04891619755825,7.95818072963266
"6925",6925,633.392617449664,6.04788617524897,7.88771498539063
"6926",6926,633.459731543624,6.04692079542621,7.8172492411486
"6927",6927,633.526845637584,6.04590182918916,7.74086818562216
"6928",6928,633.593959731544,6.04476626700695,7.65561416316893
"6929",6929,633.661073825503,6.04368985567415,7.57036014071582
"6930",6930,633.728187919463,6.04267262680126,7.48510611826259
"6931",6931,633.795302013423,6.04171461028151,7.41992169800426
"6932",6932,633.862416107383,6.04081583428647,7.42074949852099
"6933",6933,633.929530201342,6.0399763252619,7.42157729903795
"6934",6934,633.996644295302,6.03919610792394,7.42240509955468
"6935",6935,634.323679727427,6.03976140544878,7.63729756877945
"6936",6936,634.664395229983,6.04088589553494,7.8634565995153
"6937",6937,635.005110732538,6.04251547645097,7.79532800663435
"6938",6938,635.345826235094,6.04481466213815,7.52295540162254
"6939",6939,635.438441098317,6.04758479019146,7.49868343594267
"6940",6940,635.527015057573,6.05055852887689,7.50250523762986
"6941",6941,635.615589016829,6.05099745833889,7.78293496841081
"6942",6942,635.767527675277,6.05202135622546,8
"6943",6943,636.136531365314,6.05363029923741,7.83059116673644
"6944",6944,636.50553505535,6.0558044821618,7.55426283825363
"6945",6945,636.874538745387,6.05853365131377,7.23795763021383
"6946",6946,637.066398390342,6.05877250909607,7.2790912946399
"6947",6947,637.167002012072,6.05812712464449,7.50436013579065
"6948",6948,637.267605633803,6.05818560406774,7.80281690140862
"6949",6949,637.472837022133,6.05891477926987,8.0261569416499
"6950",6950,637.875251509054,6.06034360433895,8.10160965794762
"6951",6951,638.048744626381,6.06009333892874,8.10436777496443
"6952",6952,638.11938901244,6.05950554495021,8.07195090900746
"6953",6953,638.190033398499,6.05955743440495,7.96659641729593
"6954",6954,638.484909456741,6.05996564698874,8
"6955",6955,638.887323943662,6.0611053571071,8
"6956",6956,639.051428571429,6.0605216106027,8.06249547920436
"6957",6957,639.122857142857,6.05947258443608,8.14929475587701
"6958",6958,639.194285714286,6.05887370106283,8.23609403254977
"6959",6959,639.265714285714,6.05901917141606,8.32289330922231
"6960",6960,639.493670886076,6.05983966886102,8.29229656419534
"6961",6961,639.810126582278,6.06110218068467,8.19532549728751
"6962",6962,640.036840802736,6.06169405556019,8.16588462922959
"6963",6963,640.128942809575,6.06094565352673,8.23773905944665
"6964",6964,640.221044816415,6.06047707062311,8.30959348966371
"6965",6965,640.313146823254,6.06028837175638,8.38144791988077
"6966",6966,640.405248830094,6.06074457505845,8.45330235009772
"6967",6967,640.5546875,6.06176124773511,8.52515678031477
"6968",6968,640.75,6.06304973543976,8.59701121053172
"6969",6969,640.9453125,6.06460986492283,8.66886564074889
"6970",6970,641.066420664207,6.06411760276341,8.69303754592636
"6971",6971,641.158671586716,6.06286928960405,8.69866624692168
"6972",6972,641.250922509225,6.06174857238524,8.70429494791711
"6973",6973,641.343173431734,6.06075552188973,8.65682656826573
"6974",6974,641.435424354244,6.05989020088079,8.56457564575646
"6975",6975,641.527675276753,6.0591735683713,8.4723247232472
"6976",6976,641.619926199262,6.05863012872547,8.38007380073793
"6977",6977,641.712177121771,6.0582093009736,8.28782287822878
"6978",6978,641.80442804428,6.05791111066829,8.19557195571963
"6979",6979,641.89667896679,6.05773557591993,8.10332103321025
"6980",6980,641.988929889299,6.05768270739117,8.0110701107011
"6981",6981,642.149914821124,6.05717349124844,8.06521799725533
"6982",6982,642.320272572402,6.05704650236093,8.13932935777257
"6983",6983,642.49063032368,6.05740233076178,8.21344071828992
"6984",6984,642.660988074957,6.05744333781783,8.28755207880727
"6985",6985,642.831345826235,6.05790326498401,8.16865417376493
"6986",6986,643.002212389381,6.05882833760017,8.00098237708039
"6987",6987,643.223451327434,6.06041209649585,8.09922008512115
