"","Depth (cm)","Median Age (yr BP {1950})","Age Standard Deviation","Age Inter-quartile Range"
"10370",10370,1219.9889224572,12.5023423595646,17
"10371",10371,1220.02535612536,12.5023126165579,17
"10372",10372,1220.05384615385,12.5022418101531,17
"10373",10373,1220.08233618234,12.5021713442195,17
"10374",10374,1220.11082621083,12.5021012187627,17
"10375",10375,1220.13931623932,12.5020314337885,17
"10376",10376,1220.16780626781,12.5019619893026,17
"10377",10377,1220.1962962963,12.5018928853107,17
"10378",10378,1220.22478632479,12.5018241218184,17
"10379",10379,1220.25327635328,12.5017556988313,17
"10380",10380,1220.28176638177,12.501687616355,17
"10381",10381,1220.31025641026,12.5016198743951,17
"10382",10382,1220.33874643875,12.5015524729572,17
"10383",10383,1220.36723646724,12.5014854120466,17
"10384",10384,1220.39572649573,12.501418691669,17
"10385",10385,1220.42421652422,12.5013523118297,17
"10386",10386,1220.45270655271,12.5012862725343,17
"10387",10387,1220.4811965812,12.501220573788,17
"10388",10388,1220.50968660969,12.5011552155962,17
"10389",10389,1220.53817663818,12.5010901979644,17
"10390",10390,1220.56666666667,12.5010255208977,17
"10391",10391,1220.59515669516,12.5009611844015,17
"10392",10392,1220.62364672365,12.5008971884811,17
"10393",10393,1220.65213675214,12.5008335331417,17
"10394",10394,1220.68062678063,12.5007702183885,17
"10395",10395,1220.70911680912,12.5007072442266,17
"10396",10396,1220.73760683761,12.5006446106612,17
"10397",10397,1220.7660968661,12.5005823176974,17
"10398",10398,1220.79458689459,12.5005203653404,17
"10399",10399,1220.82307692308,12.5004587535952,17
"10400",10400,1220.85156695157,12.5003974824667,17
"10401",10401,1220.88005698006,12.5003365519601,17
"10402",10402,1220.90854700855,12.5002759620803,17
"10403",10403,1220.93703703704,12.5002157128323,17
"10404",10404,1220.96552706553,12.5001558042209,17
"10405",10405,1220.99401709402,12.5000962362512,17
"10406",10406,1221.15612648221,12.4999322233107,17
"10407",10407,1221.35375494071,12.4997825439525,17
"10408",10408,1221.55138339921,12.499679963593,17
"10409",10409,1221.74901185771,12.4996244833918,17
"10410",10410,1221.94664031621,12.499616103976,17
"10411",10411,1222.14717741935,12.5003898757257,17
"10412",10412,1222.34879032258,12.5014689915014,17
"10413",10413,1222.55040322581,12.5025162929632,17
"10414",10414,1222.75201612903,12.5034035889578,17
"10415",10415,1222.95362903226,12.5043192209825,17
"10416",10416,1223.18965517241,12.5033563181362,17
"10417",10417,1223.43596059113,12.5020307842652,16.9999999999998
"10418",10418,1223.68226600985,12.5009354803745,16.9999999999998
"10419",10419,1223.92857142857,12.500070466985,16.9999999999998
"10420",10420,1224.14314516129,12.4997125080526,16.8926411290324
"10421",10421,1224.34475806452,12.4996078946341,16.9159319688144
"10422",10422,1224.54637096774,12.4995791514585,17
"10423",10423,1224.74798387097,12.4995069716032,17
"10424",10424,1224.94959677419,12.4995536160819,17
"10425",10425,1225.20775623269,12.5015322043456,17
"10426",10426,1225.48476454294,12.5044063638178,17
"10427",10427,1225.76177285319,12.5070859968325,17
"10428",10428,1226.0258780037,12.5097807522185,17
"10429",10429,1226.21072088725,12.5110712125105,17
"10430",10430,1226.39556377079,12.5124947969684,17
"10431",10431,1226.58040665434,12.5137095691942,17
"10432",10432,1226.76524953789,12.5146124427572,17
"10433",10433,1226.95009242144,12.5156471100632,17
"10434",10434,1227.05055401662,12.5160542376011,17
"10435",10435,1227.11980609418,12.5162106653945,17
"10436",10436,1227.18905817175,12.516381372244,17
"10437",10437,1227.25831024931,12.5165663575654,17
"10438",10438,1227.32756232687,12.5167656207256,17
"10439",10439,1227.39681440443,12.5169791610426,17
"10440",10440,1227.46606648199,12.5172069777858,17
"10441",10441,1227.53531855956,12.517430802998,17
"10442",10442,1227.60457063712,12.5176510797588,17
"10443",10443,1227.67382271468,12.5178852697168,17
"10444",10444,1227.74307479224,12.5181333720913,17
"10445",10445,1227.81232686981,12.5183953860549,17
"10446",10446,1227.88157894737,12.5186713107342,17
"10447",10447,1227.95083102493,12.5189611452095,17
"10448",10448,1228.05360443623,12.5186996808998,17
"10449",10449,1228.23844731978,12.5171418363192,17
"10450",10450,1228.42329020333,12.5157118826233,17
"10451",10451,1228.60813308688,12.5144098636523,17
"10452",10452,1228.79297597043,12.5132358193413,17
"10453",10453,1228.97781885397,12.5121897857149,17
"10454",10454,1229.1147327249,12.51234769489,17
"10455",10455,1229.24511082138,12.5127039635664,17
"10456",10456,1229.37548891786,12.5131069971411,17
"10457",10457,1229.50586701434,12.5135567910954,16.9999999999998
"10458",10458,1229.63624511082,12.5140533403874,16.9999999999998
"10459",10459,1229.7666232073,12.5145966394515,16.9999999999998
"10460",10460,1229.89700130378,12.5151866821993,16.9999999999998
"10461",10461,1230.02328159645,12.5155974314967,17.0232815964519
"10462",10462,1230.13414634146,12.5152016747666,17.1341463414633
"10463",10463,1230.24501108647,12.5148478048272,17.2450110864745
"10464",10464,1230.35587583149,12.5145358252315,17.3558758314855
"10465",10465,1230.4667405765,12.5142657391127,17.4667405764967
"10466",10466,1230.57760532151,12.5140375491832,17.5776053215077
"10467",10467,1230.68847006652,12.5138512577349,17.684824283697
"10468",10468,1230.79933481153,12.513706866639,17.674328999268
"10469",10469,1230.91019955654,12.5136043773461,17.6638337148393
"10470",10470,1231.02477183833,12.5134359209032,17.623616343898
"10471",10471,1231.15514993481,12.5128619892192,17.4566890251951
"10472",10472,1231.28552803129,12.5123509556456,17.2897617064923
"10473",10473,1231.41590612777,12.5119028278894,17.2731890802681
"10474",10474,1231.54628422425,12.5115176127098,17.4075218748512
"10475",10475,1231.67666232073,12.5111953159182,17.5456030397077
"10476",10476,1231.80704041721,12.5109359423769,17.7288276204708
"10477",10477,1231.93741851369,12.5107394959997,17.9120522012338
"10478",10478,1232.06779661017,12.5108377261884,17.9491525423728
"10479",10479,1232.19817470665,12.5112077019152,17.851368970013
"10480",10480,1232.32855280313,12.5116338868473,17.7535853976533
"10481",10481,1232.45893089961,12.512116275241,17.6558018252933
"10482",10482,1232.58930899609,12.5126548605959,17.5580182529338
"10483",10483,1232.71968709257,12.5132496356556,17.4602346805736
"10484",10484,1232.85006518905,12.5139005924083,17.3624511082139
"10485",10485,1232.98044328553,12.514607722087,17.264667535854
"10486",10486,1233.10467980296,12.5145419457036,17.25
"10487",10487,1233.22783251232,12.5143824608927,17.25
"10488",10488,1233.35098522167,12.5142752871246,17.25
"10489",10489,1233.47413793103,12.5142204257436,17.25
"10490",10490,1233.59729064039,12.5142178774374,17.25
"10491",10491,1233.72044334975,12.5142676422382,17.25
"10492",10492,1233.84359605911,12.5143697195218,17.25
"10493",10493,1233.96674876847,12.5145241080081,17.25
"10494",10494,1234.26937269373,12.5128678745811,17.25
"10495",10495,1234.63837638376,12.510971125285,17.25
"10496",10496,1235.00554016621,12.5096315777228,17.25
"10497",10497,1235.28254847645,12.5109535592897,17.25
"10498",10498,1235.5595567867,12.51248082053,17.25
"10499",10499,1235.83656509695,12.5141020312017,17.25
"10500",10500,1236.06056129985,12.5151743069488,17.2506563724694
"10501",10501,1236.2082717873,12.5152226928944,17.2522572809316
"10502",10502,1236.35598227474,12.5153325341414,17.2538581893939
"10503",10503,1236.50369276219,12.5155038290718,17.2554590978561
"10504",10504,1236.65140324963,12.5157365751623,17.2570600063182
"10505",10505,1236.79911373708,12.5160307689849,17.2008862629248
"10506",10506,1236.94682422452,12.5163864062064,17.05317577548
"10507",10507,1237.17728531856,12.5146935539954,17
"10508",10508,1237.45429362881,12.5120949194702,17
"10509",10509,1237.73130193906,12.5098257238906,17
"10510",10510,1238.00369458128,12.5079244086215,17
"10511",10511,1238.12684729064,12.507443959421,17
"10512",10512,1238.25,12.5070097471521,17
"10513",10513,1238.37315270936,12.5066217766308,17
"10514",10514,1238.49630541872,12.5062800521606,17
"10515",10515,1238.61945812808,12.5059845775325,17
"10516",10516,1238.74261083744,12.5057353560247,17
"10517",10517,1238.8657635468,12.5055323904026,17
"10518",10518,1238.98891625616,12.5053756829184,17
"10519",10519,1239.18346774194,12.5075540977938,17
"10520",10520,1239.38508064516,12.5101229394937,17
"10521",10521,1239.58669354839,12.5128612860964,17
"10522",10522,1239.78830645161,12.5157690263432,17
"10523",10523,1239.98991935484,12.5188460421993,17
"10524",10524,1240.091522158,12.5198928159387,17
"10525",10525,1240.18786127168,12.520849365422,17
"10526",10526,1240.28420038536,12.5218277618959,17
"10527",10527,1240.38053949904,12.52282800024,17
"10528",10528,1240.47687861272,12.5238500752207,17
"10529",10529,1240.5732177264,12.5248939814924,17
"10530",10530,1240.66955684008,12.5259597135967,17
"10531",10531,1240.76589595376,12.5270472659632,17
"10532",10532,1240.86223506744,12.5281566329093,17
"10533",10533,1240.95857418112,12.5292878086406,17
"10534",10534,1241.12638580931,12.5300930163037,17
"10535",10535,1241.34811529933,12.5307944199222,17
"10536",10536,1241.56984478936,12.5317972468691,17
"10537",10537,1241.79157427938,12.5332233214148,17
"10538",10538,1242.00886262925,12.5347822733799,17
"10539",10539,1242.15657311669,12.5355381572984,17
"10540",10540,1242.30428360414,12.5363802007722,17
"10541",10541,1242.45199409158,12.5373083864411,17
"10542",10542,1242.59970457903,12.5383391481393,17
"10543",10543,1242.74741506647,12.539462648154,17
"10544",10544,1242.89512555391,12.5406706925161,17
"10545",10545,1243.04588607595,12.541200631335,17
"10546",10546,1243.20411392405,12.5399519048792,17
"10547",10547,1243.36234177215,12.5387938233801,17
"10548",10548,1243.52056962025,12.5377758112145,17
"10549",10549,1243.67879746835,12.537178059919,17
"10550",10550,1243.83702531646,12.5366691986292,17
"10551",10551,1243.99525316456,12.5362492381696,17
"10552",10552,1244.19556451613,12.5366946407931,17
"10553",10553,1244.39717741935,12.5373207529091,17
"10554",10554,1244.59879032258,12.5381045692884,17
"10555",10555,1244.80040322581,12.5390460603566,17
"10556",10556,1245.00201612903,12.5401218121259,17
"10557",10557,1245.20362903226,12.5390332948672,17
"10558",10558,1245.40524193548,12.5380877356309,17
"10559",10559,1245.60685483871,12.537391338334,17
"10560",10560,1245.80846774194,12.5369261649665,17
"10561",10561,1246.00851788756,12.5366044544942,17
"10562",10562,1246.17887563884,12.5365449432732,17
"10563",10563,1246.34923339012,12.536565660961,17
"10564",10564,1246.5195911414,12.5366763396348,17
"10565",10565,1246.68994889267,12.5369401108358,17
"10566",10566,1246.86030664395,12.5372804597341,17
"10567",10567,1247.02346805737,12.5375750803085,17
"10568",10568,1247.15384615385,12.5373748874687,17
"10569",10569,1247.28422425033,12.5372271328793,17
"10570",10570,1247.41460234681,12.5371318183943,17
"10571",10571,1247.54498044329,12.5370889452097,17
"10572",10572,1247.67535853977,12.5370985138635,17
"10573",10573,1247.80573663625,12.5371605242357,17
"10574",10574,1247.93611473272,12.5372749755482,17
"10575",10575,1248.08069620253,12.5373818324596,17
"10576",10576,1248.23892405063,12.5375069217937,17
"10577",10577,1248.39715189873,12.5377155381406,17
"10578",10578,1248.55537974684,12.5380076773307,17
"10579",10579,1248.71360759494,12.538383333526,17
"10580",10580,1248.87183544304,12.5388424992202,17
"10581",10581,1249.02217036173,12.5390874048094,16.9914734225649
"10582",10582,1249.13885647608,12.5381228428094,16.9465966992225
"10583",10583,1249.25554259043,12.5372021823122,16.90171997588
"10584",10584,1249.37222870478,12.5363254329901,16.8568432525374
"10585",10585,1249.48891481914,12.5354926040567,16.8119665291949
"10586",10586,1249.60560093349,12.5342727137971,16.7670898058525
"10587",10587,1249.72228704784,12.5330497104861,16.7917152858813
"10588",10588,1249.83897316219,12.5318687582017,16.8792298716455
"10589",10589,1249.95565927655,12.5307298688333,16.9667444574097
"10590",10590,1250.06873614191,12.5305740640617,16.9796769063298
"10591",10591,1250.17960088692,12.5310396642034,16.9468977229915
"10592",10592,1250.29046563193,12.5315505211398,16.9141185396529
"10593",10593,1250.40133037694,12.5321066293363,16.8813393563146
"10594",10594,1250.51219512195,12.532723070431,16.8485601729758
"10595",10595,1250.62305986696,12.5335062985217,16.8157809896372
"10596",10596,1250.73392461197,12.5343338121481,16.80044345898
"10597",10597,1250.84478935698,12.5352056025396,16.8835920177382
"10598",10598,1250.955654102,12.536121660459,16.9667405764967
"10599",10599,1251.10221465077,12.5378397509922,16.9452537036636
"10600",10600,1251.27257240204,12.5401401635338,16.8540098764367
"10601",10601,1251.44293015332,12.5425258954469,16.7627660492099
"10602",10602,1251.6132879046,12.5449968980549,16.6715222219825
"10603",10603,1251.78364565588,12.5475531209806,16.5802783947556
"10604",10604,1251.95400340715,12.5501945121508,16.4890345675285
"10605",10605,1252.10782865583,12.5516345409404,16.4143232428996
"10606",10606,1252.25553914328,12.5526766825219,16.3457266795058
"10607",10607,1252.40324963072,12.5537956224153,16.4032496307238
"10608",10608,1252.55096011817,12.5549913400871,16.5509601181684
"10609",10609,1252.69867060561,12.5562638136029,16.6986706056127
"10610",10610,1252.84638109306,12.5576130196297,16.8463810930575
"10611",10611,1252.9940915805,12.5590389334373,16.9940915805021
"10612",10612,1253.13296398892,12.5596942320627,17
"10613",10613,1253.27146814404,12.5603724073292,17
"10614",10614,1253.40997229917,12.5611083766452,17
"10615",10615,1253.54847645429,12.5618396233705,17
"10616",10616,1253.68698060942,12.5625115826197,17
"10617",10617,1253.82548476454,12.5632398578568,17
"10618",10618,1253.96398891967,12.5640244392888,17
"10619",10619,1254.18226600985,12.5639919611273,17
"10620",10620,1254.42857142857,12.563861892499,17
"10621",10621,1254.67487684729,12.563963951809,17
"10622",10622,1254.92118226601,12.5642981334006,17
"10623",10623,1255.10759493671,12.5637693791616,17
"10624",10624,1255.26582278481,12.5628105371398,17
"10625",10625,1255.42405063291,12.5619089570033,17
"10626",10626,1255.58227848101,12.5610646510824,17
"10627",10627,1255.74050632911,12.5602776309268,17
"10628",10628,1255.89873417722,12.5595479073058,17
"10629",10629,1256.07982261641,12.5584877271515,17
"10630",10630,1256.30155210643,12.5568631150488,17
"10631",10631,1256.52328159645,12.5553848257731,17
"10632",10632,1256.74501108647,12.5539723495753,17
"10633",10633,1256.9667405765,12.552713483765,17
"10634",10634,1257.18847006652,12.5526556793622,17
"10635",10635,1257.41019955654,12.552929790174,17
"10636",10636,1257.63192904656,12.5536355425688,17
"10637",10637,1257.85365853659,12.5546793863323,17
"10638",10638,1258.05792163543,12.5556379670508,17
"10639",10639,1258.22827938671,12.5562757544734,17
"10640",10640,1258.39863713799,12.5570265187855,17
"10641",10641,1258.56899488927,12.5578902397245,17
"10642",10642,1258.73935264055,12.558866893985,17
"10643",10643,1258.90971039182,12.559956455222,17
"10644",10644,1259.0578817734,12.5603296455053,17
"10645",10645,1259.18103448276,12.5598326441429,17
"10646",10646,1259.30418719212,12.5593832801498,17
"10647",10647,1259.42733990148,12.5589815586396,17
"10648",10648,1259.55049261084,12.5586500033921,17
"10649",10649,1259.6736453202,12.5583968651569,17
"10650",10650,1259.79679802956,12.5581890549966,17
"10651",10651,1259.91995073892,12.5580265751615,17
"10652",10652,1260.08620689655,12.5564818079139,17
"10653",10653,1260.33251231527,12.5524687614318,17
"10654",10654,1260.57881773399,12.5488703739595,17
"10655",10655,1260.82512315271,12.5458711112533,17
"10656",10656,1261.02920443102,12.5439188938955,17
"10657",10657,1261.12990936556,12.5440316345486,17
"10658",10658,1261.2306143001,12.5441747431847,17
"10659",10659,1261.33131923464,12.5443482187644,17
"10660",10660,1261.43202416918,12.5445520600279,17
"10661",10661,1261.53272910373,12.5448068567998,17
"10662",10662,1261.63343403827,12.5451342839512,17
"10663",10663,1261.73413897281,12.545491318654,17
"10664",10664,1261.83484390735,12.5458779583802,17
"10665",10665,1261.93554884189,12.5462942003929,17
"10666",10666,1262.05317577548,12.5465237397576,17
"10667",10667,1262.20088626292,12.5464322556471,17
"10668",10668,1262.34859675037,12.5464202464551,17
"10669",10669,1262.49630723781,12.5464877124096,17
"10670",10670,1262.64401772526,12.5466346522287,17
"10671",10671,1262.7917282127,12.5468610631202,17
"10672",10672,1262.93943870015,12.5471669407818,17
"10673",10673,1263.03736542115,12.5472656582841,17
"10674",10674,1263.10069664345,12.5471944247514,17
"10675",10675,1263.16402786574,12.5471394650409,17
"10676",10676,1263.22735908803,12.5471007793666,17
"10677",10677,1263.29069031032,12.5470783678791,17
"10678",10678,1263.35402153262,12.5470722306654,17
"10679",10679,1263.41735275491,12.5470823677495,17
"10680",10680,1263.4806839772,12.547108779092,17
"10681",10681,1263.54401519949,12.54715146459,17
"10682",10682,1263.60734642179,12.5472104240776,17
"10683",10683,1263.67067764408,12.5472856573251,17
"10684",10684,1263.73400886637,12.5473771640401,17
"10685",10685,1263.79734008866,12.5474849438663,17
"10686",10686,1263.86067131096,12.5476089963845,17
"10687",10687,1263.92400253325,12.5477493211119,17
"10688",10688,1263.98733375554,12.5479059175028,17
"10689",10689,1264.03771805752,12.5480868433324,17
"10690",10690,1264.08486562942,12.5482763264226,17
"10691",10691,1264.13201320132,12.5484712710426,17
"10692",10692,1264.17916077322,12.5486716769378,17
"10693",10693,1264.22630834512,12.5488775438466,17
"10694",10694,1264.27345591702,12.5490888715002,17
"10695",10695,1264.32060348892,12.5493056596227,17
"10696",10696,1264.36775106082,12.5495279079311,17
"10697",10697,1264.41489863272,12.5497556161354,17
"10698",10698,1264.46204620462,12.5499887839384,17
"10699",10699,1264.50919377652,12.5502216354398,17
"10700",10700,1264.55634134842,12.5504359301602,17
"10701",10701,1264.60348892032,12.5506553941791,17
"10702",10702,1264.65063649222,12.5508800272255,17
"10703",10703,1264.69778406412,12.5511098290219,17
"10704",10704,1264.74493163602,12.5513447992843,17
"10705",10705,1264.79207920792,12.5515849377225,17
"10706",10706,1264.83922677982,12.5518302440399,17
"10707",10707,1264.88637435172,12.5520807179333,17
"10708",10708,1264.93352192362,12.5523363590936,17
"10709",10709,1264.98066949552,12.552597167205,17
"10710",10710,1265.13082039911,12.5529068686218,17
"10711",10711,1265.35254988914,12.5533816914817,17
"10712",10712,1265.57427937916,12.5540246431604,17
"10713",10713,1265.79600886918,12.5548356978274,17
"10714",10714,1266.02216066482,12.5558284111124,17
"10715",10715,1266.29916897507,12.5572199414474,17
"10716",10716,1266.57617728532,12.5589055761249,17
"10717",10717,1266.85318559557,12.5608645174882,17
"10718",10718,1267.02976567448,12.5621439405869,17
"10719",10719,1267.09309689677,12.5624038482654,17
"10720",10720,1267.15642811906,12.5626756142147,17
"10721",10721,1267.21975934136,12.5629592376653,17
"10722",10722,1267.28309056365,12.5632547178141,17
"10723",10723,1267.34642178594,12.5635620538245,17
"10724",10724,1267.40975300823,12.5638812448265,17
"10725",10725,1267.47308423053,12.5642122899165,17
"10726",10726,1267.53641545282,12.5645430434027,17
"10727",10727,1267.59974667511,12.5648764350439,17
"10728",10728,1267.6630778974,12.5652213763882,17
"10729",10729,1267.7264091197,12.5655778664844,17
"10730",10730,1267.78974034199,12.5659459043497,17
"10731",10731,1267.85307156428,12.5663254889695,17
"10732",10732,1267.91640278657,12.5667166192974,17
"10733",10733,1267.97973400887,12.5671192942553,17
"10734",10734,1268.08173076923,12.5674378220538,17
"10735",10735,1268.20192307692,12.567764666584,17
"10736",10736,1268.32211538462,12.5681528172008,17
"10737",10737,1268.44230769231,12.5686022682244,17
"10738",10738,1268.5625,12.5691130130788,17
"10739",10739,1268.68269230769,12.5696850442924,17
"10740",10740,1268.80288461538,12.5703183534982,17
"10741",10741,1268.92307692308,12.5710129314351,17
"10742",10742,1269.02215384615,12.5714467141431,17
"10743",10743,1269.08369230769,12.5713350154509,17
"10744",10744,1269.14523076923,12.5712342843859,17
"10745",10745,1269.20676923077,12.5711445212119,17
"10746",10746,1269.26830769231,12.5710657261637,17
"10747",10747,1269.32984615385,12.5709978994475,17
"10748",10748,1269.39138461538,12.570941041241,17
"10749",10749,1269.45292307692,12.570895151693,17
"10750",10750,1269.51446153846,12.5708707560195,17
"10751",10751,1269.576,12.5708914399637,17
"10752",10752,1269.63753846154,12.5709228469266,17
"10753",10753,1269.69907692308,12.5709649768278,17
"10754",10754,1269.76061538462,12.5710178295594,17
"10755",10755,1269.82215384615,12.5710814049863,17
"10756",10756,1269.88369230769,12.5711557029457,17
"10757",10757,1269.94523076923,12.5712407232476,17
"10758",10758,1270.03081232493,12.5715807304044,17
"10759",10759,1270.31092436975,12.5741068769296,17
"10760",10760,1270.59103641457,12.5770023110899,17
"10761",10761,1270.87114845938,12.5802667779031,17
"10762",10762,1271.0972972973,12.581561553424,17
"10763",10763,1271.27747747748,12.5810259454956,17
"10764",10764,1271.45765765766,12.5805901418002,17
"10765",10765,1271.63783783784,12.5803715899341,17
"10766",10766,1271.81801801802,12.5802873602335,17
"10767",10767,1271.9981981982,12.5803011696454,17
"10768",10768,1272.10867178924,12.5797623111666,17
"10769",10769,1272.21844127333,12.5792506636889,17
"10770",10770,1272.32821075741,12.5787724811889,17
"10771",10771,1272.43798024149,12.5783277674833,17
"10772",10772,1272.54774972558,12.5778621292752,17
"10773",10773,1272.65751920966,12.5773586613375,17
"10774",10774,1272.76728869374,12.5768877640866,17
"10775",10775,1272.87705817783,12.5764494411811,17
"10776",10776,1272.98682766191,12.5760436960271,17
"10777",10777,1273.13056379822,12.5752570148704,17
"10778",10778,1273.27893175074,12.574479227757,17
"10779",10779,1273.42729970326,12.5737688226045,17
"10780",10780,1273.57566765579,12.5731258108345,17
"10781",10781,1273.72403560831,12.5725502027872,17
"10782",10782,1273.87240356083,12.572042007721,17
"10783",10783,1274.02077151335,12.5715535399303,17
"10784",10784,1274.16913946588,12.5708391512548,17
"10785",10785,1274.3175074184,12.570191547276,17
"10786",10786,1274.46587537092,12.5696107383165,17
"10787",10787,1274.61424332344,12.5691297267312,17
"10788",10788,1274.76261127596,12.5687239581973,17
"10789",10789,1274.91097922849,12.5683833989097,17
"10790",10790,1275.07766990291,12.5683849692244,17
"10791",10791,1275.27184466019,12.5689056347714,17
"10792",10792,1275.46601941748,12.5695465130141,17
"10793",10793,1275.66019417476,12.570307585566,17
"10794",10794,1275.85436893204,12.571188830597,17
"10795",10795,1276.21008403361,12.5717010647664,16.921218487395
"10796",10796,1276.9501768835,12.5710070823336,16.7564573638219
"10797",10797,1277.16881265684,12.5687412042884,16.971981820617
"10798",10798,1277.47600611796,12.5683260695223,16.8352272727275
"10799",10799,1277.94444444444,12.5683194180545,16.8514064143008
"10800",10800,1278.44949494949,12.5685019458947,16.9225038237264
"10801",10801,1278.78247777459,12.5688736448012,16.9936012331518
"10802",10802,1278.96053998887,12.56910439131,17
"10803",10803,1279.46302521008,12.5691951034333,17
"10804",10804,1279.818767507,12.5681322990621,17
"10805",10805,1280.04285714286,12.5660690799435,16.9999999999998
"10806",10806,1280.26694677871,12.5643365188652,16.9999999999998
"10807",10807,1280.49103641457,12.5628643420961,16.9999999999995
"10808",10808,1280.68181818182,12.5651496222925,16.818181818182
"10809",10809,1280.87121212121,12.5678324568532,16.820415308463
"10810",10810,1281.06060606061,12.5706351842004,16.9102076542315
"10811",10811,1281.25,12.5736815830482,17
"10812",10812,1281.56565656566,12.5727281612767,17
"10813",10813,1281.88131313131,12.5719533352643,17
"10814",10814,1282.19696969697,12.571357138034,17
"10815",10815,1282.5101010101,12.5709321632894,17
"10816",10816,1282.76262626263,12.5705129581958,17
"10817",10817,1283.01515151515,12.5702829386382,17
"10818",10818,1283.26767676768,12.5702421150022,17
"10819",10819,1283.52240896359,12.5704755628944,17
"10820",10820,1283.8025210084,12.5719361910311,17
"10821",10821,1284.08263305322,12.5737373413293,17
"10822",10822,1284.36274509804,12.5759329842468,17
"10823",10823,1284.59189189189,12.5770757749631,16.9081081081081
"10824",10824,1284.77207207207,12.5770806571235,16.7279279279278
"10825",10825,1284.95225225225,12.577197802725,16.5477477477475
"10826",10826,1285.13243243243,12.5775125740946,16.3675675675674
"10827",10827,1285.31261261261,12.5779662082693,16.1873873873874
"10828",10828,1285.49279279279,12.5785272790116,16.0072072072073
"10829",10829,1285.68708536046,12.5816038450416,16
"10830",10830,1285.88196594427,12.5849843421844,16
"10831",10831,1286.07684652808,12.5885702333867,16
"10832",10832,1286.28737553343,12.5913720786151,16
"10833",10833,1286.52238027501,12.5927600047756,16
"10834",10834,1286.86126126126,12.5942498178598,16
"10835",10835,1287.22162162162,12.5958414817146,16
"10836",10836,1287.58198198198,12.5975349577344,16
"10837",10837,1287.94234234234,12.5993302048654,16
"10838",10838,1288.10096153846,12.5994021304323,16
"10839",10839,1288.22115384615,12.5991759818533,16
"10840",10840,1288.34134615385,12.5989948545143,16
"10841",10841,1288.46153846154,12.5988587503569,16
"10842",10842,1288.58173076923,12.5989363074516,16
"10843",10843,1288.70192307692,12.5991374072079,16
"10844",10844,1288.82211538462,12.5993825291322,16
"10845",10845,1288.94230769231,12.5996716706552,16
"10846",10846,1289.06905710491,12.6004147390161,16
"10847",10847,1289.20185922975,12.6015894410533,16
"10848",10848,1289.33466135458,12.6028203026917,16
"10849",10849,1289.46746347942,12.6041073074782,16
"10850",10850,1289.60026560425,12.6054504382164,16
"10851",10851,1289.73306772908,12.6068496769674,16
"10852",10852,1289.86586985392,12.608305005051,16
"10853",10853,1289.99867197875,12.609816403047,16
"10854",10854,1290.06573705179,12.6099162729122,16
"10855",10855,1290.13213811421,12.6100155248811,16
"10856",10856,1290.19853917663,12.6101287724083,16
"10857",10857,1290.26494023904,12.6102560151168,16
"10858",10858,1290.33134130146,12.6103972525829,16
"10859",10859,1290.39774236388,12.6105524843364,16
"10860",10860,1290.46414342629,12.6107217098606,16
"10861",10861,1290.53054448871,12.610904928592,16
"10862",10862,1290.59694555113,12.6111021399208,16
"10863",10863,1290.66334661355,12.6113133431906,16
"10864",10864,1290.72974767596,12.6115385376983,16
"10865",10865,1290.79614873838,12.6117777226946,16
"10866",10866,1290.8625498008,12.6120308973834,16
"10867",10867,1290.92895086321,12.6122980609223,16
"10868",10868,1290.99535192563,12.6125792124222,16
"10869",10869,1291.15656565657,12.6119834324791,16
"10870",10870,1291.32491582492,12.61142397936,16
"10871",10871,1291.49326599327,12.6109711676911,16
"10872",10872,1291.66161616162,12.6106403517565,16
"10873",10873,1291.82996632997,12.6104146772605,16
"10874",10874,1291.99831649832,12.6102934664625,16
"10875",10875,1292.31230283912,12.6132440660019,16
"10876",10876,1292.62776025237,12.6165463300001,16
"10877",10877,1292.94321766562,12.6201191811364,16
"10878",10878,1293.17226890756,12.6220439447588,16
"10879",10879,1293.38235294118,12.6236975441037,16
"10880",10880,1293.59243697479,12.6255104784764,16
"10881",10881,1293.8025210084,12.6274826792493,16
"10882",10882,1294.01376146789,12.6293577745837,16
"10883",10883,1294.24311926605,12.6274108126662,16
"10884",10884,1294.47247706422,12.6256874478481,16
"10885",10885,1294.70183486239,12.6241877717009,16
"10886",10886,1294.93119266055,12.6229118639513,16
"10887",10887,1295.09817671809,12.6223690755468,16
"10888",10888,1295.23842917251,12.6221229693732,16
"10889",10889,1295.37868162693,12.6219296172794,16
"10890",10890,1295.51893408135,12.6218019186872,16
"10891",10891,1295.65918653576,12.6218087721418,16
"10892",10892,1295.79943899018,12.6218668994783,16
"10893",10893,1295.9396914446,12.6219762999884,16
"10894",10894,1296.11067961165,12.6219916552845,16
"10895",10895,1296.30485436893,12.6220188741988,16
"10896",10896,1296.49902912621,12.6221868122748,16
"10897",10897,1296.6932038835,12.6229967042275,16
"10898",10898,1296.88737864078,12.6239448368888,16
"10899",10899,1297.07070707071,12.6239208802671,16
"10900",10900,1297.23905723906,12.6224730471786,16
"10901",10901,1297.40740740741,12.6211189818979,16
"10902",10902,1297.57575757576,12.6198490094816,16
"10903",10903,1297.74410774411,12.6186578913041,16
"10904",10904,1297.91245791246,12.6175563350183,16
"10905",10905,1298.13445378151,12.6161936849196,16
"10906",10906,1298.41456582633,12.6146829685188,16
"10907",10907,1298.69467787115,12.6134541459583,16
