"","Depth (cm)","Median Age (yr BP {1950})","Age Standard Deviation","Age Inter-quartile Range"
"6267",6267,590.05068460245,5.50841092170413,7
"6268",6268,590.074705741052,5.50822699641498,7
"6269",6269,590.098726879654,5.50804638884991,7
"6270",6270,590.122748018256,5.50786909933527,7
"6271",6271,590.146769156858,5.50769512819149,7
"6272",6272,590.17079029546,5.50752447573303,7
"6273",6273,590.194811434062,5.5073571422684,7
"6274",6274,590.218832572664,5.50719312810012,7
"6275",6275,590.242853711266,5.50703243352478,7
"6276",6276,590.266874849868,5.50687505883297,7
"6277",6277,590.29089598847,5.50672100430934,7
"6278",6278,590.314917127072,5.50657027023253,7
"6279",6279,590.338938265674,5.50642285687524,7
"6280",6280,590.362959404276,5.50627876450417,7
"6281",6281,590.386980542878,5.50613799338005,7
"6282",6282,590.41100168148,5.50600054375761,7
"6283",6283,590.435022820082,5.50586641588562,7
"6284",6284,590.459043958684,5.50573561000684,7
"6285",6285,590.483065097286,5.50560812635804,7
"6286",6286,590.507086235888,5.50548021310224,7
"6287",6287,590.53110737449,5.50534659467234,7
"6288",6288,590.555128513092,5.505216204868,7
"6289",6289,590.579149651693,5.50508904391861,7
"6290",6290,590.603170790295,5.50496511204795,7
"6291",6291,590.627191928897,5.5048444094741,7
"6292",6292,590.651213067499,5.50472693640948,7
"6293",6293,590.675234206101,5.50461269306086,7
"6294",6294,590.699255344703,5.50450167962933,7
"6295",6295,590.723276483305,5.50439389631032,7
"6296",6296,590.747297621907,5.50428934329357,7
"6297",6297,590.771318760509,5.50418802076318,7
"6298",6298,590.795339899111,5.50408992889754,7
"6299",6299,590.819361037713,5.50399506786938,7
"6300",6300,590.843382176315,5.50390343784577,7
"6301",6301,590.867403314917,5.50381503898807,7
"6302",6302,590.891424453519,5.50372987145197,7
"6303",6303,590.915445592121,5.50364793538749,7
"6304",6304,590.939466730723,5.50356923093895,7
"6305",6305,590.963487869325,5.50349375824501,7
"6306",6306,590.987509007927,5.50342151743862,7
"6307",6307,591.041237113402,5.50354452963196,7
"6308",6308,591.127147766323,5.50392246782926,7
"6309",6309,591.213058419244,5.50436264240301,7
"6310",6310,591.298969072165,5.50486503842375,7
"6311",6311,591.384879725086,5.50542963885749,7
"6312",6312,591.470790378007,5.50605642456861,7
"6313",6313,591.556701030928,5.50674537432303,7
"6314",6314,591.642611683849,5.50749646479189,7
"6315",6315,591.72852233677,5.50830967055543,7
"6316",6316,591.814432989691,5.50918496410731,7
"6317",6317,591.900343642612,5.51012231585922,7
"6318",6318,591.986254295533,5.51112169414591,7
"6319",6319,592.1875,5.51093201236774,7
"6320",6320,592.410714285714,5.51087686219888,7
"6321",6321,592.633928571429,5.51132094084333,7
"6322",6322,592.857142857143,5.51222480176487,7
"6323",6323,593.067039106145,5.5125344297682,7
"6324",6324,593.253258845438,5.51137331829844,7
"6325",6325,593.43947858473,5.51044299374654,7
"6326",6326,593.625698324022,5.50977114157788,7
"6327",6327,593.811918063315,5.50933880513501,7
"6328",6328,593.998137802607,5.50913184285131,7
"6329",6329,594.170103092784,5.5080658821805,7
"6330",6330,594.341924398625,5.5071338169792,7
"6331",6331,594.513745704467,5.50634626904364,7
"6332",6332,594.685567010309,5.50570330039004,7
"6333",6333,594.857388316151,5.50520496167589,7
"6334",6334,595.037946428571,5.50460234740844,7
"6335",6335,595.261160714286,5.50306504838713,7
"6336",6336,595.484375,5.50190524143362,7
"6337",6337,595.707589285714,5.50092958260864,7
"6338",6338,595.930803571428,5.5003108634852,7
"6339",6339,596.073404255319,5.50088015162454,7
"6340",6340,596.179787234042,5.50192242306487,7
"6341",6341,596.286170212766,5.50302209733452,7
"6342",6342,596.392553191489,5.50417914002812,7
"6343",6343,596.498936170213,5.50539351497513,7
"6344",6344,596.605319148936,5.50666518424541,7
"6345",6345,596.71170212766,5.50799410815512,7
"6346",6346,596.818085106383,5.5093802452729,7
"6347",6347,596.924468085106,5.51082355242625,7
"6348",6348,597.058943089431,5.51153387510821,7
"6349",6349,597.262195121951,5.51059179400113,7
"6350",6350,597.465447154472,5.51005564625553,7
"6351",6351,597.668699186992,5.50992555037044,7
"6352",6352,597.871951219512,5.51020153510652,7
"6353",6353,598.035922330097,5.51037870914483,7
"6354",6354,598.133009708738,5.50986521149231,7
"6355",6355,598.230097087379,5.50941162259929,7
"6356",6356,598.327184466019,5.50901795726367,7
"6357",6357,598.42427184466,5.50868422833235,7
"6358",6358,598.521359223301,5.50840254278674,7
"6359",6359,598.618446601942,5.50815175361813,7
"6360",6360,598.715533980582,5.50795922857375,7
"6361",6361,598.812621359223,5.50782497376343,7
"6362",6362,598.909708737864,5.50774899344829,7
"6363",6363,599.015625,5.50768894134425,7
"6364",6364,599.238839285714,5.50731872709701,7
"6365",6365,599.462053571429,5.50736981100955,7
"6366",6366,599.685267857143,5.50777876979572,7
"6367",6367,599.908482142857,5.50858932773439,7
"6368",6368,600.082402234637,5.5087458623044,7
"6369",6369,600.222067039106,5.50834406764394,7
"6370",6370,600.361731843575,5.50806670718547,7
"6371",6371,600.501396648045,5.50791379972728,7
"6372",6372,600.641061452514,5.50788535563439,7
"6373",6373,600.780726256983,5.50798137683505,7
"6374",6374,600.920391061453,5.50820185682007,7
"6375",6375,601.053349875931,5.50862838356581,7.00476490119956
"6376",6376,601.177419354839,5.50926540796051,7.01584606677989
"6377",6377,601.301488833747,5.50999592004852,7.02692723236021
"6378",6378,601.425558312655,5.51081988265176,7.03800839794053
"6379",6379,601.549627791563,5.51175401447985,7.04908956352074
"6380",6380,601.673697270472,5.5128046481773,7.06017072910117
"6381",6381,601.79776674938,5.51394573360735,7.07125189468138
"6382",6382,601.921836228288,5.51517721462686,7.0823330602617
"6383",6383,602.082589285714,5.51611187138739,7.10258512047164
"6384",6384,602.305803571429,5.51664629819579,7.1384524877534
"6385",6385,602.529017857143,5.51751719856976,7.11774553571422
"6386",6386,602.752232142857,5.51872441321436,7.06194196428578
"6387",6387,602.975446428571,5.52026772148623,7.00613839285711
"6388",6388,603.248603351955,5.52097129804285,7.03291299304794
"6389",6389,603.527932960894,5.52205491868941,7.06989388411318
"6390",6390,603.807262569832,5.52370967198594,7.04818435754191
"6391",6391,604.076923076923,5.52569921111938,7.04049534484329
"6392",6392,604.32506203474,5.52767737449076,7.17112548949854
"6393",6393,604.573200992556,5.53006831195485,7.30175563415389
"6394",6394,604.821339950372,5.53297191473059,7.43238577880925
"6395",6395,605.0625,5.53587890196529,7.55603701527616
"6396",6396,605.285714285714,5.53835917486357,7.66174248782931
"6397",6397,605.508928571429,5.5412110504876,7.56016556152429
"6398",6398,605.732142857143,5.54395528925574,7.59016207169645
"6399",6399,605.955357142857,5.5470748682625,7.72996457198792
"6400",6400,606.178571428571,5.54884341894154,7.80398312062573
"6401",6401,606.401785714286,5.55052523303333,7.76300367949773
"6402",6402,606.625,5.55243653359353,7.859375
"6403",6403,606.848214285714,5.5545884328628,7.94308035714289
"6404",6404,607.065040650406,5.55683949955055,7.95121951219517
"6405",6405,607.268292682927,5.55892684593481,7.79878048780506
"6406",6406,607.471544715447,5.56132404928034,7.81110534509594
"6407",6407,607.674796747967,5.56403070909144,7.88375713544372
"6408",6408,607.878048780488,5.5670463740013,7.95640892579127
"6409",6409,608.068728522337,5.56887129628713,8
"6410",6410,608.240549828179,5.56865525024806,8
"6411",6411,608.412371134021,5.56860412496682,8
"6412",6412,608.584192439862,5.56871792498572,8
"6413",6413,608.756013745704,5.56899664019423,8
"6414",6414,608.927835051546,5.56944024583348,8
"6415",6415,609.054003724395,5.56971618444611,8
"6416",6416,609.147113594041,5.5698192194037,8
"6417",6417,609.240223463687,5.56996436791581,8
"6418",6418,609.333333333333,5.57015162669021,8
"6419",6419,609.426443202979,5.57038099148006,8
"6420",6420,609.519553072626,5.57063149083989,8
"6421",6421,609.612662942272,5.57084440012582,8
"6422",6422,609.705772811918,5.57109805708267,8
"6423",6423,609.798882681564,5.57139245614487,8
"6424",6424,609.89199255121,5.57172759085425,8
"6425",6425,609.985102420857,5.57210345386065,8
"6426",6426,610.069478908189,5.57313621167326,8
"6427",6427,610.152191894127,5.57432317710541,8
"6428",6428,610.234904880066,5.57554662442456,8
"6429",6429,610.317617866005,5.57680652962038,8
"6430",6430,610.400330851944,5.57810286798906,8
"6431",6431,610.483043837883,5.57943561413571,8
"6432",6432,610.565756823821,5.58080474197682,8
"6433",6433,610.64846980976,5.58221022474277,8
"6434",6434,610.731182795699,5.58365203498046,8
"6435",6435,610.813895781638,5.58513014455589,8
"6436",6436,610.896608767576,5.58664452465693,8
"6437",6437,610.979321753515,5.58819514579604,8
"6438",6438,611.128865979381,5.58891410638806,8
"6439",6439,611.300687285223,5.58950752094618,8
"6440",6440,611.472508591065,5.59028284670705,8
"6441",6441,611.644329896907,5.59109927861967,8
"6442",6442,611.816151202749,5.59206304749557,8
"6443",6443,611.987972508591,5.59320020733806,8
"6444",6444,612.122207621551,5.59347369946842,8
"6445",6445,612.253613666229,5.59377889538737,8
"6446",6446,612.385019710907,5.59419152526868,8
"6447",6447,612.516425755585,5.59476363852504,8
"6448",6448,612.647831800263,5.59580587078024,8
"6449",6449,612.779237844941,5.59695227861689,8
"6450",6450,612.910643889619,5.59820279803532,8
"6451",6451,613.054982817869,5.59969817226064,8
"6452",6452,613.226804123711,5.6016736548982,8
"6453",6453,613.398625429553,5.60386943958783,8
"6454",6454,613.570446735395,5.60628526747586,8
"6455",6455,613.742268041237,5.60892085423674,8
"6456",6456,613.914089347079,5.61177589023931,8
"6457",6457,614.111607142857,5.61364546351213,8
"6458",6458,614.334821428571,5.61458720556723,8
"6459",6459,614.558035714286,5.6158315605518,8
"6460",6460,614.78125,5.61738495556182,8
"6461",6461,615.007434944238,5.61918793337935,8
"6462",6462,615.379182156134,5.61986801591234,8
"6463",6463,615.75092936803,5.62159419512945,8
"6464",6464,616.061452513967,5.62344087270236,8
"6465",6465,616.247672253259,5.62386804532413,8
"6466",6466,616.433891992551,5.62445746844979,8
"6467",6467,616.620111731844,5.62520909107632,8
"6468",6468,616.806331471136,5.62612284819654,8
"6469",6469,616.992551210428,5.62719866082716,8
"6470",6470,617.268156424581,5.62778404449424,8
"6471",6471,617.54748603352,5.62878915133887,8
"6472",6472,617.826815642458,5.63014756288859,8
"6473",6473,618.09429280397,5.63164971007227,8
"6474",6474,618.342431761787,5.63316531277055,8
"6475",6475,618.590570719603,5.63507622682774,8
"6476",6476,618.838709677419,5.6372605059869,8
"6477",6477,619.033980582524,5.63863617421926,8
"6478",6478,619.131067961165,5.63776218251014,8
"6479",6479,619.228155339806,5.63695647018071,8
"6480",6480,619.325242718447,5.63621906651311,8
"6481",6481,619.422330097087,5.63554999832161,8
"6482",6482,619.519417475728,5.63494399228423,8
"6483",6483,619.616504854369,5.63438382345462,8
"6484",6484,619.71359223301,5.63388979959717,8
"6485",6485,619.81067961165,5.63346193811354,8
"6486",6486,619.907766990291,5.6331002540798,8
"6487",6487,620.002234137623,5.63281152504645,8
"6488",6488,620.04691689008,5.63268709271695,8
"6489",6489,620.091599642538,5.63257089257047,8
"6490",6490,620.136282394996,5.63246292511651,8
"6491",6491,620.180965147453,5.63236319082849,8
"6492",6492,620.225647899911,5.6322716901438,8
"6493",6493,620.270330652368,5.63218842346373,8
"6494",6494,620.315013404826,5.63211339115347,8
"6495",6495,620.359696157283,5.63204659354212,8
"6496",6496,620.404378909741,5.6319880309227,8
"6497",6497,620.449061662198,5.63193770355209,8
"6498",6498,620.493744414656,5.63189561165106,8
"6499",6499,620.538427167113,5.63188276637642,8
"6500",6500,620.583109919571,5.63188127988531,8
"6501",6501,620.627792672029,5.63188770941256,8
"6502",6502,620.672475424486,5.63190205493103,8
"6503",6503,620.717158176944,5.63192431638025,8
"6504",6504,620.761840929401,5.63195449366634,8
"6505",6505,620.806523681859,5.63199258666207,8
"6506",6506,620.851206434316,5.6320385952068,8
"6507",6507,620.895889186774,5.63209251910657,8
"6508",6508,620.940571939231,5.63215435813401,8
"6509",6509,620.985254691689,5.63222411202841,8
"6510",6510,621.115120274914,5.63248265306263,8
"6511",6511,621.286941580756,5.63300477352311,8
"6512",6512,621.458762886598,5.6337342506268,8
"6513",6513,621.63058419244,5.63467100383911,8
"6514",6514,621.802405498282,5.63581492980328,8
"6515",6515,621.974226804124,5.63716590239726,8
"6516",6516,622.189732142857,5.63684911179849,8
"6517",6517,622.412946428571,5.63656098495065,8
"6518",6518,622.636160714286,5.63664477297788,8
"6519",6519,622.859375,5.63710045929612,8
"6520",6520,623.068901303538,5.6379646299537,8
"6521",6521,623.255121042831,5.6392158858991,8
"6522",6522,623.441340782123,5.64076995566109,8
"6523",6523,623.627560521415,5.64284890694061,8
"6524",6524,623.813780260708,5.64532594900445,8
"6525",6525,624,5.6480972669307,8
"6526",6526,624.074460163812,5.64799958327828,8
"6527",6527,624.148920327625,5.64792314809318,8
"6528",6528,624.223380491437,5.64786796223809,8
"6529",6529,624.297840655249,5.64783402633589,8
"6530",6530,624.372300819062,5.64782134076965,8
"6531",6531,624.446760982874,5.64782990568254,8
"6532",6532,624.521221146686,5.6478816753736,8
"6533",6533,624.595681310499,5.64800854718346,8
"6534",6534,624.670141474311,5.6481547589673,8
"6535",6535,624.744601638124,5.6483203092232,8
"6536",6536,624.819061801936,5.64850519625082,8
"6537",6537,624.893521965748,5.64870941815142,8
"6538",6538,624.967982129561,5.64893297282802,8
"6539",6539,625.115853658536,5.64800289827409,8
"6540",6540,625.319105691057,5.64639980745355,8
"6541",6541,625.522357723577,5.64506148244477,8
"6542",6542,625.725609756097,5.64398811159473,8
"6543",6543,625.928861788618,5.64317984609163,8
"6544",6544,626.132113821138,5.64339041762474,8
"6545",6545,626.335365853658,5.64425289644416,8
"6546",6546,626.538617886179,5.64535732636077,8
"6547",6547,626.741869918699,5.64670356540605,8
"6548",6548,626.945121951219,5.6482914406784,8
"6549",6549,627.233226837061,5.64918905697516,8
"6550",6550,627.552715654952,5.65037947200177,8
"6551",6551,627.872204472844,5.65226867855112,8
"6552",6552,628.191693290735,5.65472917385592,8
"6553",6553,628.511182108626,5.65781977903251,8
"6554",6554,628.830670926518,5.66184340498096,8
"6555",6555,629.174721189591,5.66536272062657,8
"6556",6556,629.546468401487,5.66850202911529,8
"6557",6557,629.918215613383,5.67270483300767,8
"6558",6558,630.158536585366,5.67450735552427,8
"6559",6559,630.361788617886,5.67571497318817,8
"6560",6560,630.565040650406,5.67728902776104,8
"6561",6561,630.768292682927,5.67930047579319,8
"6562",6562,630.971544715447,5.68159880495301,8
"6563",6563,631.083495145631,5.68173315702811,8
"6564",6564,631.180582524272,5.68152436186667,8
"6565",6565,631.277669902913,5.6813539853173,8
"6566",6566,631.374757281553,5.68122203083648,8
"6567",6567,631.471844660194,5.68112850110146,8
"6568",6568,631.568932038835,5.68107339801005,8
"6569",6569,631.666019417476,5.68105672268039,8
"6570",6570,631.763106796117,5.68107847545089,8
"6571",6571,631.860194174757,5.68113865588011,8
"6572",6572,631.957281553398,5.68123726274688,8
"6573",6573,632.25,5.68306993707441,8
"6574",6574,632.696428571429,5.68811035675383,8
"6575",6575,633.028596961573,5.69284356206917,8
"6576",6576,633.117962466488,5.69273801194067,8
"6577",6577,633.207327971403,5.69266078463788,8
"6578",6578,633.296693476318,5.6926118813135,8
"6579",6579,633.386058981233,5.6925913026975,8
"6580",6580,633.475424486148,5.69259904909705,8
"6581",6581,633.564789991063,5.69263512039652,8
"6582",6582,633.654155495979,5.69269951605748,8
"6583",6583,633.743521000894,5.69279223511874,8
"6584",6584,633.832886505809,5.69291327619639,8
"6585",6585,633.922252010724,5.69306263748398,8
"6586",6586,634.029017857143,5.69315630258821,8
"6587",6587,634.252232142857,5.69291149132412,8
"6588",6588,634.475446428571,5.69304095893227,8
"6589",6589,634.698660714286,5.69354467988006,8
"6590",6590,634.921875,5.69442255484967,8
"6591",6591,635.12104283054,5.69526138207153,8
"6592",6592,635.307262569832,5.69609542997864,8
"6593",6593,635.493482309125,5.69711387904191,8
"6594",6594,635.679702048417,5.69831663038835,8
"6595",6595,635.865921787709,5.69970356734358,8
"6596",6596,636.089456869009,5.70187874585312,8
"6597",6597,636.408945686901,5.70621483993327,8
"6598",6598,636.728434504792,5.71139481773583,8
"6599",6599,637.019710906702,5.71643708840758,8
"6600",6600,637.15111695138,5.71635579892701,8
"6601",6601,637.282522996058,5.7163941358992,8
"6602",6602,637.413929040736,5.71655209691739,8
"6603",6603,637.545335085414,5.71690642815332,8
"6604",6604,637.676741130092,5.71752413009273,8
"6605",6605,637.80814717477,5.71825849217826,8
"6606",6606,637.939553219448,5.71910946947066,8
"6607",6607,638.100558659218,5.71898671471967,8
"6608",6608,638.28677839851,5.71810674525765,8
"6609",6609,638.472998137803,5.71741483717582,8
"6610",6610,638.659217877095,5.7167331942948,8
"6611",6611,638.845437616387,5.71620416985053,8
"6612",6612,639.03165735568,5.7159125388838,8
"6613",6613,639.217877094972,5.71608655991977,8
"6614",6614,639.404096834264,5.71646824843932,8
"6615",6615,639.590316573557,5.71705756284885,8
"6616",6616,639.776536312849,5.71785443895107,8
"6617",6617,639.962756052142,5.71885878997993,8
"6618",6618,640.081218274112,5.71891698165775,8
"6619",6619,640.182741116751,5.71874936478762,8
"6620",6620,640.284263959391,5.71862824168206,8
"6621",6621,640.38578680203,5.71855361529539,8
"6622",6622,640.48730964467,5.71852548744795,8
"6623",6623,640.58883248731,5.71856405042768,8
"6624",6624,640.690355329949,5.71865030665067,8
"6625",6625,640.791878172589,5.71878125693094,8
"6626",6626,640.893401015228,5.71895689819833,8
"6627",6627,640.994923857868,5.71917722633535,8
"6628",6628,641.16323024055,5.71986324984051,8
"6629",6629,641.335051546392,5.72076462878523,8
"6630",6630,641.506872852234,5.72185346472768,8
"6631",6631,641.678694158076,5.72290949888952,8
"6632",6632,641.850515463918,5.72415711464379,8
"6633",6633,642.032258064516,5.72543014179468,8
"6634",6634,642.280397022333,5.72590223412158,8
"6635",6635,642.528535980149,5.72677608934936,8
"6636",6636,642.776674937965,5.72805152360262,8
"6637",6637,643.027932960894,5.72949272295304,8
"6638",6638,643.307262569832,5.72930239394577,8
"6639",6639,643.586592178771,5.72967187333669,8
"6640",6640,643.865921787709,5.73060105284517,8
"6641",6641,644.116071428571,5.72945463635052,8
"6642",6642,644.339285714286,5.72633720974233,8
"6643",6643,644.5625,5.7236730466049,8
"6644",6644,644.785714285714,5.72149493873167,8
"6645",6645,645.004962779156,5.71979913118907,8
"6646",6646,645.129032258065,5.71965299255843,8
"6647",6647,645.253101736973,5.71956948201532,8
"6648",6648,645.377171215881,5.71954860230302,8
"6649",6649,645.501240694789,5.71959456633971,8
"6650",6650,645.625310173697,5.72011882760772,8
"6651",6651,645.749379652605,5.72070304566208,8
"6652",6652,645.873449131514,5.72134720213588,8
"6653",6653,645.997518610422,5.72205127678653,8
"6654",6654,646.13687150838,5.72183434679652,8
"6655",6655,646.276536312849,5.72171435686282,8
"6656",6656,646.416201117318,5.72171190914313,8
"6657",6657,646.555865921788,5.72178960253167,8
"6658",6658,646.695530726257,5.72192431743943,8
"6659",6659,646.835195530726,5.72217025588969,8
"6660",6660,646.974860335195,5.72252740354218,8
"6661",6661,647.101736972705,5.72225361893154,8
"6662",6662,647.225806451613,5.72189861344411,8
"6663",6663,647.349875930521,5.7216223881533,8
"6664",6664,647.473945409429,5.72142495446943,8
"6665",6665,647.598014888338,5.72130632054942,8
"6666",6666,647.722084367246,5.72126649129517,8
"6667",6667,647.846153846154,5.72130546835248,8
"6668",6668,647.970223325062,5.72142325011076,8
"6669",6669,648.106145251397,5.72185820573847,8
"6670",6670,648.245810055866,5.72248735272179,8
"6671",6671,648.385474860335,5.72324084753683,8
"6672",6672,648.525139664805,5.72415096582685,8
"6673",6673,648.664804469274,5.72533080656246,8
"6674",6674,648.804469273743,5.72663180596069,8
"6675",6675,648.944134078212,5.72805388146611,8
"6676",6676,649.063829787234,5.72947468963803,8
"6677",6677,649.170212765957,5.73089812876539,8
"6678",6678,649.276595744681,5.73239645025528,8
"6679",6679,649.382978723404,5.73396959540601,8
"6680",6680,649.489361702128,5.73561750265048,8
"6681",6681,649.595744680851,5.73749762341622,8
"6682",6682,649.702127659574,5.73946634417406,8
"6683",6683,649.808510638298,5.74150590441515,8
"6684",6684,649.914893617021,5.7436162286741,8
"6685",6685,650.021276595745,5.74540486734539,8
"6686",6686,650.127659574468,5.74568526852929,8
"6687",6687,650.234042553191,5.74602065318535,8
"6688",6688,650.340425531915,5.7464110116864,8
"6689",6689,650.446808510638,5.74685633283003,8
"6690",6690,650.553191489362,5.74749555811362,8
"6691",6691,650.659574468085,5.74832559233505,8
"6692",6692,650.765957446809,5.7492064332951,8
"6693",6693,650.872340425532,5.75013805764511,8
"6694",6694,650.978723404255,5.75112044070587,8
"6695",6695,651.057636887608,5.75338820786521,8
"6696",6696,651.129682997118,5.75621598173187,8
"6697",6697,651.201729106628,5.75933700398419,8
"6698",6698,651.273775216138,5.76288307650759,8
"6699",6699,651.345821325648,5.76669858280372,8
"6700",6700,651.417867435159,5.76901249533717,8
"6701",6701,651.489913544669,5.76911639395829,8
"6702",6702,651.566526243071,5.76930471597623,8
"6703",6703,651.720058110987,5.76957745312414,8
"6704",6704,651.873589978903,5.7699644688981,8
"6705",6705,652.023788445449,5.77057530930364,8
"6706",6706,652.084625395985,5.77126812265628,8
"6707",6707,652.145462346522,5.7720428794386,8
"6708",6708,652.206299297059,5.77289954665872,8
"6709",6709,652.380725499741,5.77207173303439,8
"6710",6710,652.612440191388,5.77128134210458,8
"6711",6711,652.773342354533,5.77068659604272,8
"6712",6712,652.84100135318,5.77034167528185,8
"6713",6713,652.908660351827,5.77020345124763,8
"6714",6714,652.976319350474,5.77025664921475,8
"6715",6715,653.12104283054,5.77011710864319,8
"6716",6716,653.307262569832,5.77007511703342,8
"6717",6717,653.493482309125,5.77036149731528,8
"6718",6718,653.679702048417,5.77097620060315,8
"6719",6719,653.865921787709,5.77191912199888,8
"6720",6720,654.011168727563,5.77283576050337,8
"6721",6721,654.051057040287,5.77296258727074,8
"6722",6722,654.090945353012,5.77309455303849,8
"6723",6723,654.130833665736,5.77323165745422,8
"6724",6724,654.17072197846,5.77337390015183,8
"6725",6725,654.210610291185,5.77352128075155,8
"6726",6726,654.250498603909,5.77367379885992,8
"6727",6727,654.290386916633,5.77383145406981,8
"6728",6728,654.330275229358,5.77399424596043,8
"6729",6729,654.370163542082,5.77416217409732,8
"6730",6730,654.410051854807,5.77433523803236,8
"6731",6731,654.449940167531,5.7745134373038,8
"6732",6732,654.489828480255,5.77469677143622,8
"6733",6733,654.52971679298,5.77489133779703,8
"6734",6734,654.569605105704,5.77509289744377,8
"6735",6735,654.609493418428,5.77529932939571,8
"6736",6736,654.649381731153,5.77551063313041,8
"6737",6737,654.689270043877,5.77572680811318,8
"6738",6738,654.729158356601,5.77594785379706,8
"6739",6739,654.769046669326,5.77617376962287,8
"6740",6740,654.80893498205,5.7764045550192,8
"6741",6741,654.848823294775,5.77664020940241,8
"6742",6742,654.888711607499,5.77688073217664,8
"6743",6743,654.928599920223,5.77712612273382,8
"6744",6744,654.968488232948,5.77737638045369,8
"6745",6745,655.033492822967,5.77781620832348,7.98287530663288
"6746",6746,655.19298245614,5.77910646478224,7.90132914774244
"6747",6747,655.352472089314,5.78065058948146,7.81978298885201
"6748",6748,655.511961722488,5.78244486978948,7.73823682996147
"6749",6749,655.671451355662,5.78444749967063,7.65669067107092
"6750",6750,655.830940988836,5.7866999503167,7.57514451218037
"6751",6751,655.99043062201,5.78920193012847,7.49359835328983
"6752",6752,656.139985107967,5.78969707643273,7.49637112531605
"6753",6753,656.275435487419,5.79010132971182,7.50452595676268
"6754",6754,656.365849703561,5.79055262167838,7.51268078820931
"6755",6755,656.42202793012,5.79105094133535,7.57218960403054
"6756",6756,656.468434371114,5.79159627654369,7.65396361520584
"6757",6757,656.53104516368,5.79218861402383,7.73573762638102
"6758",6758,656.593655956246,5.79282793935732,7.81751163755644
"6759",6759,656.656266748812,5.79351423698857,7.89928564873162
"6760",6760,656.718877541378,5.79424749022672,7.98105965990692
"6761",6761,656.781488333944,5.79502768124768,8.02094455702741
"6762",6762,656.844099126511,5.79585479109632,8.04820256075243
"6763",6763,656.906709919077,5.79672879968869,8.07546056447757
"6764",6764,656.969320711643,5.79764968581454,8.10271856820259
"6765",6765,657.065721649485,5.79813348093664,8.11636217579394
"6766",6766,657.194587628866,5.7982512329743,8.11692528513925
"6767",6767,657.293252955502,5.79848480371472,8.11748839448444
"6768",6768,657.347841599785,5.79883417916276,8.11805150382975
"6769",6769,657.402430244068,5.79929933838866,8.103785173407
"6770",6770,657.473367697595,5.79988025353429,8.07136503447282
"6771",6771,657.559278350515,5.80048695787731,8.03894489553875
"6772",6772,657.645189003436,5.80116487474044,8.00652475660468
"6773",6773,657.731099656357,5.80195362326722,8
"6774",6774,657.817010309278,5.80285315826354,8
"6775",6775,657.902920962199,5.80386342821733,8
"6776",6776,657.98883161512,5.80498437531335,8
"6777",6777,658.071960297767,5.80488311022427,8
"6778",6778,658.154673283706,5.80467156501461,8
"6779",6779,658.237386269644,5.80454739724354,8
"6780",6780,658.320099255583,5.80451061251849,8
"6781",6781,658.402812241522,5.80456121250075,8
"6782",6782,658.485525227461,5.80469919490511,8
"6783",6783,658.568238213399,5.80482259234582,8
"6784",6784,658.650951199338,5.80500615173067,8
"6785",6785,658.733664185277,5.80527095844367,8
"6786",6786,658.816377171216,5.80561700136721,8
"6787",6787,658.899090157155,5.80604426597616,8
"6788",6788,658.981803143093,5.80655273434086,8
"6789",6789,659.134020618557,5.80703738590665,8
"6790",6790,659.305841924399,5.80790800318108,8
"6791",6791,659.477663230241,5.80923533678297,7.90620197205965
"6792",6792,659.649484536082,5.81108952660624,7.72830479599054
"6793",6793,659.821305841924,5.81340601636958,7.72090357613729
"6794",6794,659.993127147766,5.81617344707263,7.71350235628427
"6795",6795,660.102127659574,5.8169991845324,7.74249587608699
"6796",6796,660.208510638298,5.81789323243565,7.77300584337513
"6797",6797,660.314893617021,5.81894942643249,7.75060111275752
"6798",6798,660.421276595745,5.82016767824829,7.63404814493811
"6799",6799,660.527659574468,5.82157797610055,7.51749517711858
"6800",6800,660.634042553192,5.8232314349882,7.41340471621345
"6801",6801,660.740425531915,5.82503974583938,7.34088908176886
"6802",6802,660.846808510638,5.82700276448709,7.26837344732417
"6803",6803,660.953191489362,5.82912033463281,7.19585781287958
"6804",6804,661.031267448353,5.82993472033729,7.1697037052096
"6805",6805,661.087102177554,5.82965873218504,7.17997651143401
"6806",6806,661.142936906756,5.8294095575962,7.19024931765864
"6807",6807,661.198771635958,5.82918720000928,7.20052212388293
"6808",6808,661.254606365159,5.82899166249324,7.21079493010745
"6809",6809,661.310441094361,5.82882294774726,7.20279336271437
"6810",6810,661.366275823562,5.82868105810053,7.19430296032488
"6811",6811,661.422110552764,5.82856599551213,7.18581255793526
"6812",6812,661.477945281965,5.82847776157087,7.17732215554588
"6813",6813,661.533780011167,5.82841635749521,7.16883175315638
"6814",6814,661.589614740368,5.82838178413312,7.16034135076677
"6815",6815,661.64544946957,5.82837404196207,7.15185094837727
"6816",6816,661.701284198772,5.828393131089,7.14336054598778
"6817",6817,661.757118927973,5.82843905125027,7.13487014359828
"6818",6818,661.812953657175,5.82851180181171,7.12637974120878
"6819",6819,661.868788386376,5.82861138176866,7.11788933881928
"6820",6820,661.924623115578,5.82873778974604,7.12073962043223
"6821",6821,661.980457844779,5.82889102399843,7.12803066031336
"6822",6822,662.241635687732,5.82612384215475,7.34066481394586
"6823",6823,662.613382899628,5.82354038485334,7.55145396561795
"6824",6824,662.985130111524,5.82296756495197,7.72015549223477
